account_id,district_id,frequency,parseddate,year,month,day,date
A00001169,49,Issuance After Transaction,2014-03-02,2014,3,2,2014-03-02
A00003684,23,Monthly Issuance,2014-03-04,2014,3,4,2014-03-04
A00001406,50,Monthly Issuance,2014-03-04,2014,3,4,2014-03-04
A00000071,1,Monthly Issuance,2014-03-05,2014,3,5,2014-03-05
A00003528,10,Monthly Issuance,2014-03-05,2014,3,5,2014-03-05
A00003405,36,Monthly Issuance,2014-03-07,2014,3,7,2014-03-07
A00006118,1,Weekly Issuance,2014-03-07,2014,3,7,2014-03-07
A00002382,59,Monthly Issuance,2014-03-08,2014,3,8,2014-03-08
A00001570,1,Monthly Issuance,2014-03-12,2014,3,12,2014-03-12
A00001511,51,Issuance After Transaction,2014-03-13,2014,3,13,2014-03-13
A00001237,9,Monthly Issuance,2014-03-13,2014,3,13,2014-03-13
A00003307,30,Monthly Issuance,2014-03-13,2014,3,13,2014-03-13
A00003378,55,Monthly Issuance,2014-03-14,2014,3,14,2014-03-14
A00000989,19,Monthly Issuance,2014-03-14,2014,3,14,2014-03-14
A00003253,71,Issuance After Transaction,2014-03-15,2014,3,15,2014-03-15
A00001626,3,Monthly Issuance,2014-03-15,2014,3,15,2014-03-15
A00000289,1,Monthly Issuance,2014-03-17,2014,3,17,2014-03-17
A00001987,54,Monthly Issuance,2014-03-17,2014,3,17,2014-03-17
A00000817,5,Monthly Issuance,2014-03-18,2014,3,18,2014-03-18
A00002228,34,Monthly Issuance,2014-03-19,2014,3,19,2014-03-19
A00000904,1,Monthly Issuance,2014-03-20,2014,3,20,2014-03-20
A00003824,41,Monthly Issuance,2014-03-20,2014,3,20,2014-03-20
A00003599,63,Monthly Issuance,2014-03-20,2014,3,20,2014-03-20
A00000022,1,Monthly Issuance,2014-03-23,2014,3,23,2014-03-23
A00000470,64,Monthly Issuance,2014-03-23,2014,3,23,2014-03-23
A00001273,37,Monthly Issuance,2014-03-25,2014,3,25,2014-03-25
A00000237,50,Monthly Issuance,2014-03-25,2014,3,25,2014-03-25
A00000059,43,Monthly Issuance,2014-03-27,2014,3,27,2014-03-27
A00000572,32,Monthly Issuance,2014-03-27,2014,3,27,2014-03-27
A00001269,52,Monthly Issuance,2014-03-28,2014,3,28,2014-03-28
A00000855,1,Monthly Issuance,2014-03-28,2014,3,28,2014-03-28
A00003183,45,Monthly Issuance,2014-04-01,2014,4,1,2014-04-01
A00001969,5,Monthly Issuance,2014-04-02,2014,4,2,2014-04-02
A00002799,54,Weekly Issuance,2014-04-03,2014,4,3,2014-04-03
A00001042,43,Monthly Issuance,2014-04-03,2014,4,3,2014-04-03
A00001158,50,Monthly Issuance,2014-04-03,2014,4,3,2014-04-03
A00002713,26,Monthly Issuance,2014-04-03,2014,4,3,2014-04-03
A00000740,28,Monthly Issuance,2014-04-04,2014,4,4,2014-04-04
A00000493,26,Monthly Issuance,2014-04-05,2014,4,5,2014-04-05
A00002067,76,Monthly Issuance,2014-04-07,2014,4,7,2014-04-07
A00003804,7,Monthly Issuance,2014-04-07,2014,4,7,2014-04-07
A00004259,66,Monthly Issuance,2014-04-08,2014,4,8,2014-04-08
A00002886,1,Monthly Issuance,2014-04-08,2014,4,8,2014-04-08
A00000761,43,Monthly Issuance,2014-04-09,2014,4,9,2014-04-09
A00001918,24,Monthly Issuance,2014-04-10,2014,4,10,2014-04-10
A00003036,10,Monthly Issuance,2014-04-10,2014,4,10,2014-04-10
A00003259,1,Monthly Issuance,2014-04-11,2014,4,11,2014-04-11
A00004408,71,Weekly Issuance,2014-04-11,2014,4,11,2014-04-11
A00002009,17,Monthly Issuance,2014-04-14,2014,4,14,2014-04-14
A00001194,1,Monthly Issuance,2014-04-15,2014,4,15,2014-04-15
A00003718,63,Monthly Issuance,2014-04-16,2014,4,16,2014-04-16
A00003201,4,Monthly Issuance,2014-04-17,2014,4,17,2014-04-17
A00000460,1,Monthly Issuance,2014-04-18,2014,4,18,2014-04-18
A00000784,59,Monthly Issuance,2014-04-19,2014,4,19,2014-04-19
A00003714,2,Weekly Issuance,2014-04-21,2014,4,21,2014-04-21
A00002154,63,Monthly Issuance,2014-04-21,2014,4,21,2014-04-21
A00001256,38,Monthly Issuance,2014-04-21,2014,4,21,2014-04-21
A00001353,51,Monthly Issuance,2014-04-21,2014,4,21,2014-04-21
A00001820,10,Monthly Issuance,2014-04-22,2014,4,22,2014-04-22
A00002494,74,Monthly Issuance,2014-04-23,2014,4,23,2014-04-23
A00002399,1,Monthly Issuance,2014-04-26,2014,4,26,2014-04-26
A00000343,18,Monthly Issuance,2014-04-26,2014,4,26,2014-04-26
A00000575,38,Monthly Issuance,2014-04-26,2014,4,26,2014-04-26
A00000900,48,Monthly Issuance,2014-04-26,2014,4,26,2014-04-26
A00001467,37,Monthly Issuance,2014-04-27,2014,4,27,2014-04-27
A00000031,68,Monthly Issuance,2014-04-27,2014,4,27,2014-04-27
A00001375,19,Monthly Issuance,2014-04-27,2014,4,27,2014-04-27
A00001371,1,Monthly Issuance,2014-04-27,2014,4,27,2014-04-27
A00000844,53,Monthly Issuance,2014-04-28,2014,4,28,2014-04-28
A00000908,62,Monthly Issuance,2014-04-29,2014,4,29,2014-04-29
A00003134,48,Monthly Issuance,2014-04-29,2014,4,29,2014-04-29
A00002092,1,Monthly Issuance,2014-04-29,2014,4,29,2014-04-29
A00003747,1,Monthly Issuance,2014-05-01,2014,5,1,2014-05-01
A00000277,32,Issuance After Transaction,2014-05-01,2014,5,1,2014-05-01
A00003595,30,Monthly Issuance,2014-05-01,2014,5,1,2014-05-01
A00002511,40,Monthly Issuance,2014-05-01,2014,5,1,2014-05-01
A00001388,29,Monthly Issuance,2014-05-02,2014,5,2,2014-05-02
A00004245,52,Monthly Issuance,2014-05-02,2014,5,2,2014-05-02
A00003838,3,Monthly Issuance,2014-05-02,2014,5,2,2014-05-02
A00000543,64,Monthly Issuance,2014-05-03,2014,5,3,2014-05-03
A00003653,31,Monthly Issuance,2014-05-03,2014,5,3,2014-05-03
A00000524,61,Monthly Issuance,2014-05-03,2014,5,3,2014-05-03
A00000082,26,Monthly Issuance,2014-05-03,2014,5,3,2014-05-03
A00003912,2,Monthly Issuance,2014-05-04,2014,5,4,2014-05-04
A00001949,41,Monthly Issuance,2014-05-04,2014,5,4,2014-05-04
A00001865,1,Monthly Issuance,2014-05-04,2014,5,4,2014-05-04
A00000451,11,Monthly Issuance,2014-05-05,2014,5,5,2014-05-05
A00000050,1,Monthly Issuance,2014-05-06,2014,5,6,2014-05-06
A00001184,14,Monthly Issuance,2014-05-06,2014,5,6,2014-05-06
A00000363,1,Monthly Issuance,2014-05-06,2014,5,6,2014-05-06
A00002454,8,Monthly Issuance,2014-05-07,2014,5,7,2014-05-07
A00002847,75,Monthly Issuance,2014-05-08,2014,5,8,2014-05-08
A00002740,14,Monthly Issuance,2014-05-08,2014,5,8,2014-05-08
A00001871,48,Monthly Issuance,2014-05-10,2014,5,10,2014-05-10
A00008405,20,Monthly Issuance,2014-05-10,2014,5,10,2014-05-10
A00000266,47,Monthly Issuance,2014-05-11,2014,5,11,2014-05-11
A00001879,10,Monthly Issuance,2014-05-13,2014,5,13,2014-05-13
A00002259,64,Monthly Issuance,2014-05-14,2014,5,14,2014-05-14
A00000609,63,Monthly Issuance,2014-05-15,2014,5,15,2014-05-15
A00009750,74,Monthly Issuance,2014-05-16,2014,5,16,2014-05-16
A00002375,29,Monthly Issuance,2014-05-16,2014,5,16,2014-05-16
A00000216,38,Monthly Issuance,2014-05-16,2014,5,16,2014-05-16
A00000056,50,Monthly Issuance,2014-05-16,2014,5,16,2014-05-16
A00007824,60,Monthly Issuance,2014-05-17,2014,5,17,2014-05-17
A00000649,69,Weekly Issuance,2014-05-17,2014,5,17,2014-05-17
A00002996,54,Monthly Issuance,2014-05-17,2014,5,17,2014-05-17
A00001509,51,Monthly Issuance,2014-05-19,2014,5,19,2014-05-19
A00002170,1,Issuance After Transaction,2014-05-19,2014,5,19,2014-05-19
A00002001,75,Monthly Issuance,2014-05-19,2014,5,19,2014-05-19
A00002903,38,Monthly Issuance,2014-05-19,2014,5,19,2014-05-19
A00003717,56,Monthly Issuance,2014-05-20,2014,5,20,2014-05-20
A00004195,67,Monthly Issuance,2014-05-21,2014,5,21,2014-05-21
A00002496,51,Monthly Issuance,2014-05-21,2014,5,21,2014-05-21
A00009583,31,Weekly Issuance,2014-05-22,2014,5,22,2014-05-22
A00003636,21,Monthly Issuance,2014-05-22,2014,5,22,2014-05-22
A00001826,5,Monthly Issuance,2014-05-22,2014,5,22,2014-05-22
A00002227,31,Weekly Issuance,2014-05-22,2014,5,22,2014-05-22
A00002749,1,Monthly Issuance,2014-05-23,2014,5,23,2014-05-23
A00000535,35,Monthly Issuance,2014-05-24,2014,5,24,2014-05-24
A00004066,72,Monthly Issuance,2014-05-24,2014,5,24,2014-05-24
A00002662,71,Monthly Issuance,2014-05-24,2014,5,24,2014-05-24
A00001053,57,Monthly Issuance,2014-05-25,2014,5,25,2014-05-25
A00011333,8,Monthly Issuance,2014-05-26,2014,5,26,2014-05-26
A00001838,68,Monthly Issuance,2014-05-26,2014,5,26,2014-05-26
A00003037,44,Monthly Issuance,2014-05-26,2014,5,26,2014-05-26
A00003372,23,Monthly Issuance,2014-05-26,2014,5,26,2014-05-26
A00000985,32,Monthly Issuance,2014-05-29,2014,5,29,2014-05-29
A00006924,74,Monthly Issuance,2014-06-01,2014,6,1,2014-06-01
A00003484,22,Monthly Issuance,2014-06-01,2014,6,1,2014-06-01
A00000700,20,Monthly Issuance,2014-06-01,2014,6,1,2014-06-01
A00003289,1,Monthly Issuance,2014-06-02,2014,6,2,2014-06-02
A00002638,5,Monthly Issuance,2014-06-02,2014,6,2,2014-06-02
A00008316,70,Monthly Issuance,2014-06-04,2014,6,4,2014-06-04
A00001634,77,Monthly Issuance,2014-06-04,2014,6,4,2014-06-04
A00004825,15,Monthly Issuance,2014-06-04,2014,6,4,2014-06-04
A00003650,8,Monthly Issuance,2014-06-05,2014,6,5,2014-06-05
A00010942,44,Weekly Issuance,2014-06-05,2014,6,5,2014-06-05
A00002922,16,Monthly Issuance,2014-06-06,2014,6,6,2014-06-06
A00000693,2,Monthly Issuance,2014-06-06,2014,6,6,2014-06-06
A00002260,1,Monthly Issuance,2014-06-07,2014,6,7,2014-06-07
A00000538,70,Monthly Issuance,2014-06-07,2014,6,7,2014-06-07
A00000548,16,Monthly Issuance,2014-06-07,2014,6,7,2014-06-07
A00000941,8,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08
A00002155,58,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08
A00004519,8,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08
A00003539,42,Monthly Issuance,2014-06-08,2014,6,8,2014-06-08
A00006511,72,Monthly Issuance,2014-06-10,2014,6,10,2014-06-10
A00002569,2,Monthly Issuance,2014-06-10,2014,6,10,2014-06-10
A00000043,36,Monthly Issuance,2014-06-12,2014,6,12,2014-06-12
A00001047,46,Monthly Issuance,2014-06-13,2014,6,13,2014-06-13
A00003479,22,Monthly Issuance,2014-06-14,2014,6,14,2014-06-14
A00002868,1,Monthly Issuance,2014-06-15,2014,6,15,2014-06-15
A00004328,72,Monthly Issuance,2014-06-17,2014,6,17,2014-06-17
A00005628,61,Monthly Issuance,2014-06-17,2014,6,17,2014-06-17
A00003160,22,Monthly Issuance,2014-06-19,2014,6,19,2014-06-19
A00001856,26,Monthly Issuance,2014-06-19,2014,6,19,2014-06-19
A00000154,46,Monthly Issuance,2014-06-21,2014,6,21,2014-06-21
A00003030,65,Monthly Issuance,2014-06-22,2014,6,22,2014-06-22
A00001938,1,Monthly Issuance,2014-06-25,2014,6,25,2014-06-25
A00001870,10,Monthly Issuance,2014-06-25,2014,6,25,2014-06-25
A00003275,74,Monthly Issuance,2014-06-29,2014,6,29,2014-06-29
A00008492,2,Monthly Issuance,2014-06-29,2014,6,29,2014-06-29
A00010093,1,Weekly Issuance,2014-07-01,2014,7,1,2014-07-01
A00003805,9,Monthly Issuance,2014-07-02,2014,7,2,2014-07-02
A00000200,17,Monthly Issuance,2014-07-03,2014,7,3,2014-07-03
A00002471,6,Monthly Issuance,2014-07-03,2014,7,3,2014-07-03
A00000352,39,Monthly Issuance,2014-07-04,2014,7,4,2014-07-04
A00001291,1,Monthly Issuance,2014-07-04,2014,7,4,2014-07-04
A00000161,28,Monthly Issuance,2014-07-04,2014,7,4,2014-07-04
A00000711,70,Monthly Issuance,2014-07-06,2014,7,6,2014-07-06
A00000964,26,Monthly Issuance,2014-07-08,2014,7,8,2014-07-08
A00001012,65,Monthly Issuance,2014-07-09,2014,7,9,2014-07-09
A00004276,43,Monthly Issuance,2014-07-09,2014,7,9,2014-07-09
A00000901,60,Monthly Issuance,2014-07-10,2014,7,10,2014-07-10
A00007765,52,Weekly Issuance,2014-07-10,2014,7,10,2014-07-10
A00000090,1,Monthly Issuance,2014-07-13,2014,7,13,2014-07-13
A00005574,13,Weekly Issuance,2014-07-14,2014,7,14,2014-07-14
A00000741,54,Monthly Issuance,2014-07-14,2014,7,14,2014-07-14
A00002819,35,Monthly Issuance,2014-07-16,2014,7,16,2014-07-16
A00000478,58,Monthly Issuance,2014-07-16,2014,7,16,2014-07-16
A00002615,68,Monthly Issuance,2014-07-17,2014,7,17,2014-07-17
A00003503,1,Monthly Issuance,2014-07-17,2014,7,17,2014-07-17
A00003921,18,Monthly Issuance,2014-07-17,2014,7,17,2014-07-17
A00000662,21,Monthly Issuance,2014-07-18,2014,7,18,2014-07-18
A00002654,56,Monthly Issuance,2014-07-21,2014,7,21,2014-07-21
A00009627,65,Issuance After Transaction,2014-07-22,2014,7,22,2014-07-22
A00002470,16,Monthly Issuance,2014-07-23,2014,7,23,2014-07-23
A00000427,8,Monthly Issuance,2014-07-24,2014,7,24,2014-07-24
A00000709,19,Monthly Issuance,2014-07-25,2014,7,25,2014-07-25
A00000629,31,Monthly Issuance,2014-07-25,2014,7,25,2014-07-25
A00002606,1,Monthly Issuance,2014-07-27,2014,7,27,2014-07-27
A00006738,62,Monthly Issuance,2014-07-28,2014,7,28,2014-07-28
A00002912,74,Monthly Issuance,2014-07-30,2014,7,30,2014-07-30
A00004995,20,Weekly Issuance,2014-08-01,2014,8,1,2014-08-01
A00001022,33,Weekly Issuance,2014-08-01,2014,8,1,2014-08-01
A00001797,24,Monthly Issuance,2014-08-01,2014,8,1,2014-08-01
A00003497,76,Monthly Issuance,2014-08-02,2014,8,2,2014-08-02
A00001848,1,Monthly Issuance,2014-08-04,2014,8,4,2014-08-04
A00000582,12,Monthly Issuance,2014-08-05,2014,8,5,2014-08-05
A00003167,18,Monthly Issuance,2014-08-08,2014,8,8,2014-08-08
A00001579,57,Monthly Issuance,2014-08-09,2014,8,9,2014-08-09
A00000610,74,Monthly Issuance,2014-08-11,2014,8,11,2014-08-11
A00003536,24,Monthly Issuance,2014-08-11,2014,8,11,2014-08-11
A00001017,14,Monthly Issuance,2014-08-11,2014,8,11,2014-08-11
A00003017,75,Monthly Issuance,2014-08-12,2014,8,12,2014-08-12
A00003112,38,Monthly Issuance,2014-08-12,2014,8,12,2014-08-12
A00001360,71,Monthly Issuance,2014-08-14,2014,8,14,2014-08-14
A00002747,1,Monthly Issuance,2014-08-14,2014,8,14,2014-08-14
A00009192,1,Monthly Issuance,2014-08-16,2014,8,16,2014-08-16
A00001398,62,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18
A00001246,58,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18
A00001592,38,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18
A00003728,10,Monthly Issuance,2014-08-18,2014,8,18,2014-08-18
A00004131,5,Monthly Issuance,2014-08-19,2014,8,19,2014-08-19
A00000377,70,Monthly Issuance,2014-08-19,2014,8,19,2014-08-19
A00001911,68,Monthly Issuance,2014-08-21,2014,8,21,2014-08-21
A00000635,21,Monthly Issuance,2014-08-21,2014,8,21,2014-08-21
A00003625,3,Monthly Issuance,2014-08-22,2014,8,22,2014-08-22
A00003425,70,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24
A00001327,65,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24
A00008776,64,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24
A00002798,70,Monthly Issuance,2014-08-24,2014,8,24,2014-08-24
A00002401,16,Monthly Issuance,2014-08-26,2014,8,26,2014-08-26
A00003612,70,Monthly Issuance,2014-08-27,2014,8,27,2014-08-27
A00004580,9,Monthly Issuance,2014-08-27,2014,8,27,2014-08-27
A00003226,65,Monthly Issuance,2014-08-28,2014,8,28,2014-08-28
A00007523,63,Monthly Issuance,2014-08-29,2014,8,29,2014-08-29
A00003533,74,Monthly Issuance,2014-08-29,2014,8,29,2014-08-29
A00000422,53,Weekly Issuance,2014-08-29,2014,8,29,2014-08-29
A00003608,72,Weekly Issuance,2014-08-30,2014,8,30,2014-08-30
A00001105,55,Monthly Issuance,2014-09-01,2014,9,1,2014-09-01
A00002596,1,Monthly Issuance,2014-09-02,2014,9,2,2014-09-02
A00009006,40,Weekly Issuance,2014-09-02,2014,9,2,2014-09-02
A00003579,53,Monthly Issuance,2014-09-02,2014,9,2,2014-09-02
A00000710,25,Monthly Issuance,2014-09-02,2014,9,2,2014-09-02
A00007546,43,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03
A00001766,28,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03
A00001292,3,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03
A00003797,64,Monthly Issuance,2014-09-03,2014,9,3,2014-09-03
A00003478,30,Monthly Issuance,2014-09-04,2014,9,4,2014-09-04
A00008899,1,Weekly Issuance,2014-09-05,2014,9,5,2014-09-05
A00001975,19,Monthly Issuance,2014-09-07,2014,9,7,2014-09-07
A00003049,61,Monthly Issuance,2014-09-08,2014,9,8,2014-09-08
A00003730,17,Monthly Issuance,2014-09-08,2014,9,8,2014-09-08
A00001714,72,Monthly Issuance,2014-09-08,2014,9,8,2014-09-08
A00000518,74,Monthly Issuance,2014-09-09,2014,9,9,2014-09-09
A00006321,1,Monthly Issuance,2014-09-10,2014,9,10,2014-09-10
A00003926,72,Monthly Issuance,2014-09-11,2014,9,11,2014-09-11
A00001878,52,Weekly Issuance,2014-09-13,2014,9,13,2014-09-13
A00003712,3,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13
A00002030,51,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13
A00003869,72,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13
A00001908,20,Monthly Issuance,2014-09-13,2014,9,13,2014-09-13
A00003142,2,Monthly Issuance,2014-09-14,2014,9,14,2014-09-14
A00001301,18,Monthly Issuance,2014-09-15,2014,9,15,2014-09-15
A00003288,54,Monthly Issuance,2014-09-15,2014,9,15,2014-09-15
A00000318,36,Monthly Issuance,2014-09-16,2014,9,16,2014-09-16
A00003336,51,Monthly Issuance,2014-09-19,2014,9,19,2014-09-19
A00001653,1,Monthly Issuance,2014-09-19,2014,9,19,2014-09-19
A00000577,29,Monthly Issuance,2014-09-20,2014,9,20,2014-09-20
A00002960,19,Monthly Issuance,2014-09-20,2014,9,20,2014-09-20
A00002267,54,Weekly Issuance,2014-09-20,2014,9,20,2014-09-20
A00001989,48,Monthly Issuance,2014-09-21,2014,9,21,2014-09-21
A00001352,1,Monthly Issuance,2014-09-23,2014,9,23,2014-09-23
A00000851,15,Monthly Issuance,2014-09-23,2014,9,23,2014-09-23
A00000716,47,Monthly Issuance,2014-09-25,2014,9,25,2014-09-25
A00003555,32,Monthly Issuance,2014-09-26,2014,9,26,2014-09-26
A00000006,51,Monthly Issuance,2014-09-27,2014,9,27,2014-09-27
A00001828,1,Monthly Issuance,2014-09-28,2014,9,28,2014-09-28
A00001333,21,Monthly Issuance,2014-09-29,2014,9,29,2014-09-29
A00011359,61,Monthly Issuance,2014-10-01,2014,10,1,2014-10-01
A00003457,54,Monthly Issuance,2014-10-01,2014,10,1,2014-10-01
A00002627,76,Monthly Issuance,2014-10-02,2014,10,2,2014-10-02
A00002025,19,Monthly Issuance,2014-10-02,2014,10,2,2014-10-02
A00003975,20,Monthly Issuance,2014-10-02,2014,10,2,2014-10-02
A00002905,74,Monthly Issuance,2014-10-03,2014,10,3,2014-10-03
A00003827,1,Monthly Issuance,2014-10-04,2014,10,4,2014-10-04
A00000939,55,Monthly Issuance,2014-10-04,2014,10,4,2014-10-04
A00001421,71,Monthly Issuance,2014-10-05,2014,10,5,2014-10-05
A00001934,46,Monthly Issuance,2014-10-05,2014,10,5,2014-10-05
A00003878,23,Monthly Issuance,2014-10-07,2014,10,7,2014-10-07
A00002363,47,Monthly Issuance,2014-10-07,2014,10,7,2014-10-07
A00001559,14,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08
A00002195,73,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08
A00001205,73,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08
A00002059,37,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08
A00002333,45,Monthly Issuance,2014-10-08,2014,10,8,2014-10-08
A00003074,74,Weekly Issuance,2014-10-08,2014,10,8,2014-10-08
A00002840,15,Monthly Issuance,2014-10-09,2014,10,9,2014-10-09
A00002430,3,Monthly Issuance,2014-10-09,2014,10,9,2014-10-09
A00002463,56,Monthly Issuance,2014-10-11,2014,10,11,2014-10-11
A00003860,4,Monthly Issuance,2014-10-11,2014,10,11,2014-10-11
A00002788,54,Monthly Issuance,2014-10-12,2014,10,12,2014-10-12
A00008127,37,Monthly Issuance,2014-10-13,2014,10,13,2014-10-13
A00000596,31,Monthly Issuance,2014-10-13,2014,10,13,2014-10-13
A00003622,53,Monthly Issuance,2014-10-15,2014,10,15,2014-10-15
A00001312,23,Monthly Issuance,2014-10-15,2014,10,15,2014-10-15
A00002742,23,Monthly Issuance,2014-10-15,2014,10,15,2014-10-15
A00000654,63,Monthly Issuance,2014-10-16,2014,10,16,2014-10-16
A00004283,39,Monthly Issuance,2014-10-16,2014,10,16,2014-10-16
A00002924,56,Monthly Issuance,2014-10-16,2014,10,16,2014-10-16
A00003756,39,Weekly Issuance,2014-10-17,2014,10,17,2014-10-17
A00002790,1,Monthly Issuance,2014-10-18,2014,10,18,2014-10-18
A00000067,16,Monthly Issuance,2014-10-19,2014,10,19,2014-10-19
A00002949,1,Monthly Issuance,2014-10-21,2014,10,21,2014-10-21
A00003849,75,Monthly Issuance,2014-10-21,2014,10,21,2014-10-21
A00005422,66,Monthly Issuance,2014-10-22,2014,10,22,2014-10-22
A00000988,10,Monthly Issuance,2014-10-22,2014,10,22,2014-10-22
A00003058,44,Monthly Issuance,2014-10-23,2014,10,23,2014-10-23
A00001958,40,Monthly Issuance,2014-10-24,2014,10,24,2014-10-24
A00001441,50,Monthly Issuance,2014-10-25,2014,10,25,2014-10-25
A00001109,66,Monthly Issuance,2014-10-27,2014,10,27,2014-10-27
A00002536,41,Monthly Issuance,2014-10-28,2014,10,28,2014-10-28
A00001295,15,Monthly Issuance,2014-10-28,2014,10,28,2014-10-28
A00003419,1,Monthly Issuance,2014-10-29,2014,10,29,2014-10-29
A00001993,68,Monthly Issuance,2014-10-30,2014,10,30,2014-10-30
A00001076,1,Monthly Issuance,2014-10-30,2014,10,30,2014-10-30
A00000960,4,Issuance After Transaction,2014-11-02,2014,11,2,2014-11-02
A00000201,63,Monthly Issuance,2014-11-02,2014,11,2,2014-11-02
A00001168,29,Monthly Issuance,2014-11-03,2014,11,3,2014-11-03
A00002365,42,Monthly Issuance,2014-11-04,2014,11,4,2014-11-04
A00000973,54,Monthly Issuance,2014-11-05,2014,11,5,2014-11-05
A00003663,67,Monthly Issuance,2014-11-06,2014,11,6,2014-11-06
A00003576,58,Monthly Issuance,2014-11-07,2014,11,7,2014-11-07
A00004082,49,Monthly Issuance,2014-11-08,2014,11,8,2014-11-08
A00002541,57,Monthly Issuance,2014-11-08,2014,11,8,2014-11-08
A00004476,24,Monthly Issuance,2014-11-10,2014,11,10,2014-11-10
A00002572,64,Issuance After Transaction,2014-11-13,2014,11,13,2014-11-13
A00002377,77,Monthly Issuance,2014-11-13,2014,11,13,2014-11-13
A00001554,47,Monthly Issuance,2014-11-15,2014,11,15,2014-11-15
A00005632,5,Weekly Issuance,2014-11-15,2014,11,15,2014-11-15
A00000940,37,Monthly Issuance,2014-11-15,2014,11,15,2014-11-15
A00001583,69,Issuance After Transaction,2014-11-17,2014,11,17,2014-11-17
A00002218,19,Monthly Issuance,2014-11-21,2014,11,21,2014-11-21
A00001708,22,Monthly Issuance,2014-11-21,2014,11,21,2014-11-21
A00000449,19,Monthly Issuance,2014-11-22,2014,11,22,2014-11-22
